Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
TapeTech,simple,726018,726018,Pump Handle Assembly,1,0,visible,Genuine TapeTech OEM pump component — Pump Handle Assembly. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 726018.,"<p><strong>Pump Handle Assembly</strong> is a genuine OEM pump component for TapeTech automatic taping and finishing tools. This component is part of the compound loading or transfer pump assembly. Worn pump parts reduce fill efficiency, cause compound bypass, and increase loading time on the job site.</p><p>Order by part number <strong>726018</strong> for guaranteed compatibility with your TapeTech tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>726018</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,4,4,,,,,Drywall Finishing Tools > TapeTech > Replacement Parts,"726018, pump handle, pump parts, box handle parts, mud pump",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/728018-handle-assy-w-ball/tapetech-handle-assy-w-ball-728018-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/728018-handle-assy-w-ball/tapetech-handle-assy-w-ball-728018-02.webp,,,,,,,,,,Brand,TapeTech,1,1,0,,,,,0,TapeTech Pump Handle Assembly - 726018 | OEM Part,Genuine TapeTech 726018 OEM pump handle. Restores fill efficiency and prevents compound bypass for faster tool loading.,
TapeTech,simple,4668,729060,TapeTech HP44 O-Ring (Large),1,0,visible,,,,,,,taxable,,1,,,,,,,,,,,,Drywall Finishing Tools > TapeTech > Replacement Parts,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/729060-o-ring-large/tapetech-o-ring-large-729060-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/729060-o-ring-large/tapetech-o-ring-large-729060-02.webp,,,,,,,,,,,,,,,,,,,,,,
TapeTech,simple,729064,729064,"8-32 X 3/8 Slotted Binding Head Screw, S",1,0,visible,"Genuine TapeTech OEM machine screw — 8-32 X 3/8 Slotted Binding Head Screw, S. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 729064.","<p><strong>8-32 X 3/8 Slotted Binding Head Screw, S</strong> is a genuine OEM machine screw for TapeTech automatic taping and finishing tools. This precision hardware fastener meets OEM specifications for thread form, head geometry, and material. Correct installation ensures proper tool assembly and prevents premature wear on mating components.</p><p>Order by part number <strong>729064</strong> for guaranteed compatibility with your TapeTech tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>729064</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,4,4,,,,,Drywall Finishing Tools > TapeTech > Replacement Parts,"729064, machine screw, finishing tool parts, bazooka parts, OEM replacement",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/729064-8-32-x-3-8-bind-hd-sst-screw/tapetech-8-32-x-3-8-bind-hd-sst-screw-729064-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/729064-8-32-x-3-8-bind-hd-sst-screw/tapetech-8-32-x-3-8-bind-hd-sst-screw-729064-02.webp,,,,,,,,,,Brand,TapeTech,1,1,0,,,,,0,TapeTech 8-32 X 3/8 Slotted Screw - 729064 | OEM Part,Genuine TapeTech 729064 OEM machine screw. Precision hardware fastener ensures proper tool assembly and prevents premature wear.,
TapeTech,simple,722039,722039,Discharge Tube,1,0,visible,Genuine TapeTech OEM compound tube or conduit — Discharge Tube. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 722039.,"<p><strong>Discharge Tube</strong> is a genuine OEM compound tube or conduit for TapeTech automatic taping and finishing tools. This tube component routes joint compound through the tool body. Cracks, blockages, or wear in this component cause compound leaks, flow restriction, and inconsistent application output.</p><p>Order by part number <strong>722039</strong> for guaranteed compatibility with your TapeTech tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>722039</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,4,4,,,,,Drywall Finishing Tools > TapeTech > Replacement Parts,"722039, discharge tube, compound tube, pump parts, finishing tool parts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/734039-discharge-tube-assembly/tapetech-discharge-tube-assembly-734039-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/734039-discharge-tube-assembly/tapetech-discharge-tube-assembly-734039-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/734039-discharge-tube-assembly/tapetech-discharge-tube-assembly-734039-03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/734039-discharge-tube-assembly/tapetech-discharge-tube-assembly-734039-04.webp,,,,,,,,,,Brand,TapeTech,1,1,0,,,,,0,TapeTech Discharge Tube Replacement - 722039 | OEM Part,Genuine TapeTech 722039 compound tube. Routes joint compound through the tool body and prevents leaks or flow restriction.,
TapeTech,simple,800008,800008,Pivot Arm,1,0,visible,Genuine TapeTech OEM replacement part — Pivot Arm. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 800008.,"<p>The TapeTech Pivot Arm (Part #800008) is a genuine OEM replacement component for TapeTech automatic taping and drywall finishing tools. This exact-fit part restores original tool performance and extends the working life of your equipment. Always use genuine TapeTech OEM parts to maintain proper fit, function, and tool warranty compliance.</p>",,,,,taxable,,1,100,,0,0,,4,4,,,,,Drywall Finishing Tools > TapeTech > Replacement Parts,"800008, pivot arm, finishing tool parts, bazooka parts, OEM replacement",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/pivot-arm-brass-brake/tapetech-arm-brass-brake-pivot-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/pivot-arm-brass-brake/tapetech-arm-brass-brake-pivot-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/pivot-arm-brass-brake/tapetech-arm-brass-brake-pivot-03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/pivot-arm-brass-brake/tapetech-arm-brass-brake-pivot-04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/pivot-arm-brass-brake/tapetech-arm-brass-brake-pivot-05.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/pivot-arm-brass-brake/tapetech-arm-brass-brake-pivot-06.webp,,,,,,,,,,Brand,TapeTech,1,1,0,,,,,0,TapeTech Pivot Arm Replacement - 800008 | OEM Part,Genuine TapeTech 800008 pivot arm. Exact-fit replacement component for TapeTech automatic taping and drywall finishing tools.,
TapeTech,simple,802016,802016,Quadrant,1,0,visible,Genuine TapeTech OEM replacement part — Quadrant. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 802016.,"<p>The TapeTech Quadrant (Part #802016) is a genuine OEM replacement component for TapeTech automatic taping and drywall finishing tools. This exact-fit part restores original tool performance and extends the working life of your equipment. Always use genuine TapeTech OEM parts to maintain proper fit, function, and tool warranty compliance.</p>",,,,,taxable,,1,100,,0,0,,4,4,,,,,Drywall Finishing Tools > TapeTech > Replacement Parts,"802016, quadrant, finishing tool parts, bazooka parts, OEM replacement",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/800016-quadrant/tapetech-quadrant-800016-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/800016-quadrant/tapetech-quadrant-800016-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/800016-quadrant/tapetech-quadrant-800016-03.webp,,,,,,,,,,Brand,TapeTech,1,1,0,,,,,0,TapeTech Replacement Quadrant - 802016 | OEM Part,Genuine TapeTech 802016 quadrant. Exact-fit replacement component for TapeTech automatic taping and drywall finishing tools.,
TapeTech,simple,800018F,800018F,"Connector Plate, Notched",1,0,visible,"Genuine TapeTech OEM structural plate or bracket — Connector Plate, Notched. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 800018F.","<p><strong>Connector Plate, Notched</strong> is a genuine OEM structural plate or bracket for TapeTech automatic taping and finishing tools. This structural component provides the mounting reference or load path for adjoining parts within the tool assembly. Correct fitment is essential for maintaining dimensional accuracy and structural integrity.</p><p>Order by part number <strong>800018F</strong> for guaranteed compatibility with your TapeTech tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>800018F</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,4,4,,,,,Drywall Finishing Tools > TapeTech > Replacement Parts,"800018F, connector plate, structural plate, finishing tool parts, OEM replacement",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/800018-connector-plate/tapetech-connector-plate-800018-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/800018-connector-plate/tapetech-connector-plate-800018-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/800018-connector-plate/tapetech-connector-plate-800018-03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/800018-connector-plate/tapetech-connector-plate-800018-04.webp,,,,,,,,,,Brand,TapeTech,1,1,0,,,,,0,TapeTech Notched Connector Plate - 800018F | OEM Part,Genuine TapeTech 800018F structural plate. Essential for maintaining dimensional accuracy and structural integrity in the tool assembly.,
TapeTech,simple,800027,800027,"Connector, Short",1,0,visible,"Genuine TapeTech OEM replacement part — Connector, Short. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 800027.","<p>The TapeTech Connector, Short (Part #800027) is a genuine OEM replacement component for TapeTech automatic taping and drywall finishing tools. This exact-fit part restores original tool performance and extends the working life of your equipment. Always use genuine TapeTech OEM parts to maintain proper fit, function, and tool warranty compliance.</p>",,,,,taxable,,1,100,,0,0,,4,4,,,,,Drywall Finishing Tools > TapeTech > Replacement Parts,"800027, short connector, finishing tool parts, bazooka parts, OEM replacement",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/800027-short-connector/tapetech-short-connector-800027-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/800027-short-connector/tapetech-short-connector-800027-02.webp,,,,,,,,,,Brand,TapeTech,1,1,0,,,,,0,TapeTech Short Connector Replacement - 800027 | OEM Part,Genuine TapeTech 800027 short connector. Exact-fit replacement component for TapeTech automatic taping and drywall finishing tools.,
TapeTech,simple,801009,801009,Coupling Pin,1,0,visible,Genuine TapeTech OEM hinge or pivot pin — Coupling Pin. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 801009.,"<p><strong>Coupling Pin</strong> is a genuine OEM hinge or pivot pin for TapeTech automatic taping and finishing tools. This precision pin maintains pivoting or hinge alignment within the tool assembly. Worn or missing pins allow unwanted play in the mechanism, leading to uneven compound application and increased wear on adjoining components.</p><p>Order by part number <strong>801009</strong> for guaranteed compatibility with your TapeTech tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>801009</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,4,4,,,,,Drywall Finishing Tools > TapeTech > Replacement Parts,"801009, coupling pin, pivot pin, finishing tool parts, bazooka parts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/801009-coupling-pin/tapetech-coupling-pin-801009-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/801009-coupling-pin/tapetech-coupling-pin-801009-02.webp,,,,,,,,,,Brand,TapeTech,1,1,0,,,,,0,TapeTech Coupling Pin Replacement - 801009 | OEM Part,Genuine TapeTech 801009 precision pin. Maintains pivoting alignment within the tool assembly to ensure even compound application.,
TapeTech,simple,804003F,804003F,Grip Assembly,1,0,visible,Genuine TapeTech OEM replacement part — Grip Assembly. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 804003F.,"<p>The TapeTech Grip Assembly (Part #804003F) is a genuine OEM replacement component for TapeTech automatic taping and drywall finishing tools. This exact-fit part restores original tool performance and extends the working life of your equipment. Always use genuine TapeTech OEM parts to maintain proper fit, function, and tool warranty compliance.</p>",,,,,taxable,,1,100,,0,0,,4,4,,,,,Drywall Finishing Tools > TapeTech > Replacement Parts,"804003F, grip assembly, finishing tool parts, bazooka parts, OEM replacement",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/804003-handle-lever-assembly/tapetech-handle-lever-assembly-804003-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/804003-handle-lever-assembly/tapetech-handle-lever-assembly-804003-02.webp,,,,,,,,,,Brand,TapeTech,1,1,0,,,,,0,TapeTech Grip Assembly Replacement - 804003F | OEM Part,Genuine TapeTech 804003F grip assembly. Exact-fit replacement component for TapeTech automatic taping and drywall finishing tools.,
TapeTech,simple,808015F,808015F,Hinge Assy,1,0,visible,Genuine TapeTech OEM replacement part — Hinge Assy. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 808015F.,"<p>The TapeTech Hinge Assy (Part #808015F) is a genuine OEM replacement component for TapeTech automatic taping and drywall finishing tools. This exact-fit part restores original tool performance and extends the working life of your equipment. Always use genuine TapeTech OEM parts to maintain proper fit, function, and tool warranty compliance.</p>",,,,,taxable,,1,100,,0,0,,4,4,,,,,Drywall Finishing Tools > TapeTech > Replacement Parts,"808015F, hinge assembly, finishing tool parts, bazooka parts, OEM replacement",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/808015-hinge-assembly-w-s-n/tapetech-hinge-assembly-w-s-n-808015-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/808015-hinge-assembly-w-s-n/tapetech-hinge-assembly-w-s-n-808015-02.webp,,,,,,,,,,Brand,TapeTech,1,1,0,,,,,0,TapeTech Hinge Assembly Replacement - 808015F | OEM Part,Genuine TapeTech 808015F hinge assembly. Exact-fit replacement component for TapeTech automatic taping and drywall finishing tools.,
TapeTech,simple,809006,809006,Washer:#14 Brass,1,0,visible,Genuine TapeTech OEM washer — Washer:#14 Brass. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 809006.,<p><strong>Washer:#14 Brass</strong> is a genuine OEM washer for TapeTech automatic taping and finishing tools. This flat washer distributes load and prevents surface damage at fastener contact points in the tool assembly. Correct spec match is critical for maintaining proper clamping force and alignment.</p><p>Order by part number <strong>809006</strong> for guaranteed compatibility with your TapeTech tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>809006</td></tr></tbody></table>,,,,,taxable,,1,100,,0,0,,4,4,,,,,Drywall Finishing Tools > TapeTech > Replacement Parts,"809006, brass washer, flat washer, finishing tool parts, OEM replacement",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/809006-14-s-brass-washer/tapetech-14-s-brass-washer-809006-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/809006-14-s-brass-washer/tapetech-14-s-brass-washer-809006-02.webp,,,,,,,,,,Brand,TapeTech,1,1,0,,,,,0,TapeTech #14 Brass Washer - 809006 | OEM Part,Genuine TapeTech 809006 OEM washer. Distributes load and prevents surface damage at fastener contact points in the tool assembly.,
TapeTech,simple,809011,809011,Thumbscrew 5/16 - 18 X 3/4 Dog Point,1,0,visible,Genuine TapeTech OEM replacement part — Thumbscrew 5/16 - 18 X 3/4 Dog Point. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 809011.,"<p>The TapeTech Thumbscrew 5/16 - 18 X 3/4 Dog Point (Part #809011) is a genuine OEM replacement component for TapeTech automatic taping and drywall finishing tools. This exact-fit part restores original tool performance and extends the working life of your equipment. Always use genuine TapeTech OEM parts to maintain proper fit, function, and tool warranty compliance.</p>",,,,,taxable,,1,100,,0,0,,4,4,,,,,Drywall Finishing Tools > TapeTech > Replacement Parts,"809011, thumbscrew, finishing tool parts, bazooka parts, OEM replacement",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/809011-dog-point-thumb-screw/tapetech-dog-point-thumb-screw-809011-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/809011-dog-point-thumb-screw/tapetech-dog-point-thumb-screw-809011-02.webp,,,,,,,,,,Brand,TapeTech,1,1,0,,,,,0,TapeTech 5/16-18 Thumbscrew - 809011 | OEM Part,Genuine TapeTech 809011 thumbscrew. Exact-fit replacement component for TapeTech automatic taping and drywall finishing tools.,
